date,name,point
2019-10-12,퍼펙트맨,8.04
2019-10-12,가장 보통의 연애,8.02
2019-10-12,시인의 사랑,7.98
2019-10-12,더 룸,7.98
2019-10-12,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-12,장기왕: 가락시장 레볼루션,7.82
2019-10-12,콜 미 바이 유어 네임,7.70
2019-10-12,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-12,"힘을 내요, 미스터 리",7.57
2019-10-12,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-12,판소리 복서,7.36
2019-10-12,47미터 2,7.28
2019-10-12,애드 아스트라,7.25
2019-10-12,레플리카,6.84
2019-10-12,제미니 맨,6.74
2019-10-12,미드소마,6.63
2019-10-12,나쁜 녀석들: 더 무비,6.58
2019-10-12,예스터데이,6.56
2019-10-12,그것: 두 번째 이야기,6.23
2019-10-12,유열의 음악앨범,6.07
2019-10-12,타짜: 원 아이드 잭,5.38
2019-10-13,주전장,9.51
2019-10-13,사랑의 선물,9.44
2019-10-13,안녕 베일리,9.41
2019-10-13,아이언 자이언트,9.33
2019-10-13,폴란드로 간 아이들,9.32
2019-10-13,언더독,9.30
2019-10-13,교회오빠,9.28
2019-10-13,우리들,9.25
2019-10-13,레드슈즈,9.25
2019-10-13,벌새,8.94
2019-10-13,김복동,8.84
2019-10-13,우리집,8.79
2019-10-13,소공녀,8.78
2019-10-13,조커,8.75
2019-10-13,기생충,8.48
2019-10-13,장사리 : 잊혀진 영웅들,8.39
2019-10-13,양자물리학,8.37
2019-10-13,메기,8.31
2019-10-13,엑시트,8.30
2019-10-13,죽거나 혹은 나쁘거나,8.08
2019-10-13,퍼펙트맨,8.03
2019-10-13,가장 보통의 연애,8.00
2019-10-13,시인의 사랑,7.98
2019-10-13,더 룸,7.96
2019-10-13,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-13,장기왕: 가락시장 레볼루션,7.83
2019-10-13,콜 미 바이 유어 네임,7.70
2019-10-13,원스 어폰 어 타임... 인 할리우드,7.65
2019-10-13,"힘을 내요, 미스터 리",7.57
2019-10-13,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-13,판소리 복서,7.43
2019-10-13,47미터 2,7.28
2019-10-13,애드 아스트라,7.25
2019-10-13,레플리카,6.84
2019-10-13,제미니 맨,6.83
2019-10-13,미드소마,6.62
2019-10-13,나쁜 녀석들: 더 무비,6.58
2019-10-13,예스터데이,6.55
2019-10-13,유열의 음악앨범,6.07
2019-10-13,타짜: 원 아이드 잭,5.37
2019-10-14,주전장,9.51
2019-10-14,사랑의 선물,9.45
2019-10-14,안녕 베일리,9.40
2019-10-14,아이언 자이언트,9.33
2019-10-14,폴란드로 간 아이들,9.32
2019-10-14,언더독,9.30
2019-10-14,교회오빠,9.28
2019-10-14,우리들,9.25
2019-10-14,레드슈즈,9.25
2019-10-14,벌새,8.94
2019-10-14,김복동,8.84
2019-10-14,우리집,8.79
2019-10-14,소공녀,8.78
2019-10-14,조커,8.75
2019-10-14,기생충,8.48
2019-10-14,장사리 : 잊혀진 영웅들,8.39
2019-10-14,양자물리학,8.35
2019-10-14,메기,8.34
2019-10-14,엑시트,8.30
2019-10-14,죽거나 혹은 나쁘거나,8.08
2019-10-14,퍼펙트맨,8.03
2019-10-14,시인의 사랑,7.98
2019-10-14,가장 보통의 연애,7.97
2019-10-14,더 룸,7.94
2019-10-14,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-14,장기왕: 가락시장 레볼루션,7.83
2019-10-14,콜 미 바이 유어 네임,7.70
2019-10-14,원스 어폰 어 타임... 인 할리우드,7.65
2019-10-14,"힘을 내요, 미스터 리",7.57
2019-10-14,판소리 복서,7.49
2019-10-14,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-14,47미터 2,7.28
2019-10-14,애드 아스트라,7.25
2019-10-14,제미니 맨,6.89
2019-10-14,레플리카,6.81
2019-10-14,미드소마,6.62
2019-10-14,나쁜 녀석들: 더 무비,6.58
2019-10-14,예스터데이,6.55
2019-10-14,타짜: 원 아이드 잭,5.36
2019-10-15,주전장,9.51
2019-10-15,사랑의 선물,9.45
2019-10-15,안녕 베일리,9.40
2019-10-15,아이언 자이언트,9.33
2019-10-15,폴란드로 간 아이들,9.32
2019-10-15,언더독,9.30
2019-10-15,교회오빠,9.28
2019-10-15,우리들,9.25
2019-10-15,레드슈즈,9.24
2019-10-15,벌새,8.93
2019-10-15,김복동,8.84
2019-10-15,우리집,8.79
2019-10-15,소공녀,8.78
2019-10-15,조커,8.74
2019-10-15,기생충,8.48
2019-10-15,장사리 : 잊혀진 영웅들,8.39
2019-10-15,양자물리학,8.35
2019-10-15,메기,8.34
2019-10-15,엑시트,8.30
2019-10-15,죽거나 혹은 나쁘거나,8.08
2019-10-15,퍼펙트맨,8.04
2019-10-15,시인의 사랑,7.98
2019-10-15,가장 보통의 연애,7.95
2019-10-15,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-15,더 룸,7.88
2019-10-15,장기왕: 가락시장 레볼루션,7.83
2019-10-15,콜 미 바이 유어 네임,7.70
2019-10-15,원스 어폰 어 타임... 인 할리우드,7.65
2019-10-15,"힘을 내요, 미스터 리",7.57
2019-10-15,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-15,판소리 복서,7.48
2019-10-15,47미터 2,7.28
2019-10-15,애드 아스트라,7.25
2019-10-15,제미니 맨,6.87
2019-10-15,레플리카,6.82
2019-10-15,미드소마,6.61
2019-10-15,나쁜 녀석들: 더 무비,6.58
2019-10-15,예스터데이,6.55
2019-10-15,타짜: 원 아이드 잭,5.35
2019-10-16,주전장,9.51
2019-10-16,안녕 베일리,9.40
2019-10-16,아이언 자이언트,9.33
2019-10-16,폴란드로 간 아이들,9.32
2019-10-16,언더독,9.30
2019-10-16,교회오빠,9.28
2019-10-16,우리들,9.25
2019-10-16,레드슈즈,9.24
2019-10-16,벌새,8.93
2019-10-16,김복동,8.84
2019-10-16,우리집,8.78
2019-10-16,조커,8.74
2019-10-16,아이다호,8.57
2019-10-16,기생충,8.48
2019-10-16,장사리 : 잊혀진 영웅들,8.39
2019-10-16,메기,8.36
2019-10-16,양자물리학,8.35
2019-10-16,엑시트,8.30
2019-10-16,죽거나 혹은 나쁘거나,8.08
2019-10-16,퍼펙트맨,8.03
2019-10-16,시인의 사랑,7.98
2019-10-16,가장 보통의 연애,7.95
2019-10-16,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-16,장기왕: 가락시장 레볼루션,7.83
2019-10-16,더 룸,7.83
2019-10-16,콜 미 바이 유어 네임,7.70
2019-10-16,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-16,"힘을 내요, 미스터 리",7.58
2019-10-16,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-16,판소리 복서,7.47
2019-10-16,47미터 2,7.28
2019-10-16,애드 아스트라,7.25
2019-10-16,제미니 맨,6.83
2019-10-16,레플리카,6.82
2019-10-16,미드소마,6.61
2019-10-16,나쁜 녀석들: 더 무비,6.57
2019-10-16,예스터데이,6.55
2019-10-17,주전장,9.51
2019-10-17,안녕 베일리,9.40
2019-10-17,아이언 자이언트,9.33
2019-10-17,폴란드로 간 아이들,9.32
2019-10-17,교회오빠,9.28
2019-10-17,우리들,9.25
2019-10-17,벌새,8.93
2019-10-17,김복동,8.83
2019-10-17,우리집,8.78
2019-10-17,조커,8.74
2019-10-17,천로역정: 천국을 찾아서,8.71
2019-10-17,아이다호,8.57
2019-10-17,기생충,8.48
2019-10-17,티파니에서 아침을,8.39
2019-10-17,장사리 : 잊혀진 영웅들,8.39
2019-10-17,말레피센트 2,8.37
2019-10-17,메기,8.34
2019-10-17,양자물리학,8.34
2019-10-17,엑시트,8.30
2019-10-17,죽거나 혹은 나쁘거나,8.08
2019-10-17,퍼펙트맨,8.03
2019-10-17,시인의 사랑,7.98
2019-10-17,가장 보통의 연애,7.94
2019-10-17,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-17,장기왕: 가락시장 레볼루션,7.82
2019-10-17,더 룸,7.80
2019-10-17,콜 미 바이 유어 네임,7.70
2019-10-17,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-17,"힘을 내요, 미스터 리",7.58
2019-10-17,판소리 복서,7.50
2019-10-17,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-17,47미터 2,7.28
2019-10-17,애드 아스트라,7.25
2019-10-17,레플리카,6.82
2019-10-17,제미니 맨,6.81
2019-10-17,미드소마,6.61
2019-10-17,나쁜 녀석들: 더 무비,6.55
2019-10-17,예스터데이,6.55
2019-10-17,나랏말싸미,3.37
2019-10-18,주전장,9.50
2019-10-18,안녕 베일리,9.40
2019-10-18,아이언 자이언트,9.33
2019-10-18,폴란드로 간 아이들,9.32
2019-10-18,교회오빠,9.28
2019-10-18,우리들,9.25
2019-10-18,벌새,8.91
2019-10-18,김복동,8.83
2019-10-18,우리집,8.78
2019-10-18,조커,8.73
2019-10-18,천로역정: 천국을 찾아서,8.71
2019-10-18,아이다호,8.57
2019-10-18,기생충,8.48
2019-10-18,티파니에서 아침을,8.39
2019-10-18,장사리 : 잊혀진 영웅들,8.39
2019-10-18,메기,8.36
2019-10-18,양자물리학,8.33
2019-10-18,말레피센트 2,8.32
2019-10-18,엑시트,8.30
2019-10-18,죽거나 혹은 나쁘거나,8.08
2019-10-18,퍼펙트맨,8.02
2019-10-18,시인의 사랑,7.98
2019-10-18,가장 보통의 연애,7.94
2019-10-18,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-18,장기왕: 가락시장 레볼루션,7.82
2019-10-18,콜 미 바이 유어 네임,7.70
2019-10-18,더 룸,7.70
2019-10-18,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-18,"힘을 내요, 미스터 리",7.58
2019-10-18,"안녕, 티라노: 영원히, 함께",7.49
2019-10-18,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-18,판소리 복서,7.46
2019-10-18,47미터 2,7.28
2019-10-18,애드 아스트라,7.25
2019-10-18,레플리카,6.82
2019-10-18,제미니 맨,6.78
2019-10-18,미드소마,6.61
2019-10-18,예스터데이,6.54
2019-10-18,나쁜 녀석들: 더 무비,6.53
2019-10-18,두번할까요,6.21
2019-10-19,주전장,9.50
2019-10-19,안녕 베일리,9.39
2019-10-19,아이언 자이언트,9.33
2019-10-19,폴란드로 간 아이들,9.32
2019-10-19,교회오빠,9.28
2019-10-19,우리들,9.25
2019-10-19,벌새,8.91
2019-10-19,김복동,8.83
2019-10-19,우리집,8.78
2019-10-19,조커,8.72
2019-10-19,천로역정: 천국을 찾아서,8.71
2019-10-19,아이다호,8.58
2019-10-19,기생충,8.48
2019-10-19,티파니에서 아침을,8.39
2019-10-19,장사리 : 잊혀진 영웅들,8.39
2019-10-19,메기,8.37
2019-10-19,양자물리학,8.32
2019-10-19,엑시트,8.30
2019-10-19,죽거나 혹은 나쁘거나,8.08
2019-10-19,퍼펙트맨,8.01
2019-10-19,말레피센트 2,8.01
2019-10-19,시인의 사랑,7.98
2019-10-19,가장 보통의 연애,7.94
2019-10-19,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-19,장기왕: 가락시장 레볼루션,7.83
2019-10-19,콜 미 바이 유어 네임,7.70
2019-10-19,더 룸,7.69
2019-10-19,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-19,"힘을 내요, 미스터 리",7.58
2019-10-19,극장판 헬로카봇 : 달나라를 구해줘!,7.49
2019-10-19,"안녕, 티라노: 영원히, 함께",7.49
2019-10-19,판소리 복서,7.44
2019-10-19,47미터 2,7.28
2019-10-19,애드 아스트라,7.25
2019-10-19,레플리카,6.81
2019-10-19,제미니 맨,6.77
2019-10-19,미드소마,6.62
2019-10-19,예스터데이,6.54
2019-10-19,나쁜 녀석들: 더 무비,6.51
2019-10-19,두번할까요,5.84
2019-10-20,주전장,9.50
2019-10-20,안녕 베일리,9.39
2019-10-20,아이언 자이언트,9.33
2019-10-20,폴란드로 간 아이들,9.32
2019-10-20,교회오빠,9.27
2019-10-20,우리들,9.25
2019-10-20,벌새,8.91
2019-10-20,김복동,8.83
2019-10-20,우리집,8.77
2019-10-20,조커,8.71
2019-10-20,천로역정: 천국을 찾아서,8.71
2019-10-20,아이다호,8.58
2019-10-20,기생충,8.48
2019-10-20,티파니에서 아침을,8.39
2019-10-20,메기,8.39
2019-10-20,장사리 : 잊혀진 영웅들,8.39
2019-10-20,양자물리학,8.32
2019-10-20,엑시트,8.30
2019-10-20,죽거나 혹은 나쁘거나,8.08
2019-10-20,퍼펙트맨,8.02
2019-10-20,시인의 사랑,7.98
2019-10-20,가장 보통의 연애,7.94
2019-10-20,에곤 쉴레: 욕망이 그린 그림,7.92
2019-10-20,장기왕: 가락시장 레볼루션,7.83
2019-10-20,말레피센트 2,7.76
2019-10-20,더 룸,7.71
2019-10-20,콜 미 바이 유어 네임,7.70
2019-10-20,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-20,"힘을 내요, 미스터 리",7.57
2019-10-20,"안녕, 티라노: 영원히, 함께",7.49
2019-10-20,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-20,판소리 복서,7.44
2019-10-20,47미터 2,7.28
2019-10-20,애드 아스트라,7.25
2019-10-20,레플리카,6.81
2019-10-20,제미니 맨,6.77
2019-10-20,미드소마,6.61
2019-10-20,예스터데이,6.54
2019-10-20,나쁜 녀석들: 더 무비,6.50
2019-10-20,두번할까요,5.72
2019-10-20,타짜: 원 아이드 잭,5.35
2019-10-21,주전장,9.50
2019-10-21,아이언 자이언트,9.33
2019-10-21,폴란드로 간 아이들,9.32
2019-10-21,교회오빠,9.27
2019-10-21,우리들,9.25
2019-10-21,스탠 바이 미,9.08
2019-10-21,벌새,8.91
2019-10-21,매디슨 카운티의 다리,8.88
2019-10-21,김복동,8.83
2019-10-21,우리집,8.77
2019-10-21,너의 이름은.,8.75
2019-10-21,조커,8.71
2019-10-21,아이다호,8.58
2019-10-21,기생충,8.48
2019-10-21,메기,8.40
2019-10-21,티파니에서 아침을,8.39
2019-10-21,장사리 : 잊혀진 영웅들,8.39
2019-10-21,양자물리학,8.31
2019-10-21,엑시트,8.30
2019-10-21,죽거나 혹은 나쁘거나,8.08
2019-10-21,퍼펙트맨,8.01
2019-10-21,시인의 사랑,7.98
2019-10-21,가장 보통의 연애,7.93
2019-10-21,장기왕: 가락시장 레볼루션,7.83
2019-10-21,콜 미 바이 유어 네임,7.70
2019-10-21,더 룸,7.70
2019-10-21,말레피센트 2,7.69
2019-10-21,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-21,"힘을 내요, 미스터 리",7.57
2019-10-21,"안녕, 티라노: 영원히, 함께",7.49
2019-10-21,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-21,판소리 복서,7.43
2019-10-21,47미터 2,7.28
2019-10-21,애드 아스트라,7.25
2019-10-21,레플리카,6.80
2019-10-21,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.77
2019-10-21,제미니 맨,6.76
2019-10-21,펭귄 하이웨이,6.62
2019-10-21,미드소마,6.61
2019-10-21,예스터데이,6.54
2019-10-21,나쁜 녀석들: 더 무비,6.50
2019-10-21,두번할까요,5.63
2019-10-21,타짜: 원 아이드 잭,5.34
2019-10-21,나랏말싸미,3.37
2019-10-22,주전장,9.50
2019-10-22,아이언 자이언트,9.33
2019-10-22,폴란드로 간 아이들,9.32
2019-10-22,교회오빠,9.27
2019-10-22,우리들,9.25
2019-10-22,레드슈즈,9.24
2019-10-22,스탠 바이 미,9.08
2019-10-22,벌새,8.92
2019-10-22,세상을 바꾼 변호인,8.88
2019-10-22,매디슨 카운티의 다리,8.88
2019-10-22,김복동,8.83
2019-10-22,우리집,8.77
2019-10-22,너의 이름은.,8.75
2019-10-22,조커,8.71
2019-10-22,아이다호,8.58
2019-10-22,기생충,8.48
2019-10-22,메기,8.41
2019-10-22,장사리 : 잊혀진 영웅들,8.39
2019-10-22,티파니에서 아침을,8.39
2019-10-22,양자물리학,8.31
2019-10-22,엑시트,8.30
2019-10-22,죽거나 혹은 나쁘거나,8.08
2019-10-22,퍼펙트맨,8.02
2019-10-22,시인의 사랑,7.98
2019-10-22,가장 보통의 연애,7.92
2019-10-22,장기왕: 가락시장 레볼루션,7.83
2019-10-22,말레피센트 2,7.71
2019-10-22,콜 미 바이 유어 네임,7.71
2019-10-22,더 룸,7.69
2019-10-22,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-22,"힘을 내요, 미스터 리",7.57
2019-10-22,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-22,"안녕, 티라노: 영원히, 함께",7.48
2019-10-22,판소리 복서,7.35
2019-10-22,47미터 2,7.28
2019-10-22,애드 아스트라,7.25
2019-10-22,레플리카,6.79
2019-10-22,제미니 맨,6.77
2019-10-22,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.77
2019-10-22,펭귄 하이웨이,6.61
2019-10-22,미드소마,6.60
2019-10-22,예스터데이,6.55
2019-10-22,나쁜 녀석들: 더 무비,6.49
2019-10-22,두번할까요,5.57
2019-10-22,타짜: 원 아이드 잭,5.34
2019-10-22,나랏말싸미,3.37
2019-10-23,주전장,9.50
2019-10-23,아이언 자이언트,9.33
2019-10-23,폴란드로 간 아이들,9.32
2019-10-23,교회오빠,9.28
2019-10-23,우리들,9.25
2019-10-23,바람과 함께 사라지다,9.21
2019-10-23,스탠 바이 미,9.08
2019-10-23,벌새,8.92
2019-10-23,매디슨 카운티의 다리,8.88
2019-10-23,김복동,8.83
2019-10-23,우리집,8.77
2019-10-23,너의 이름은.,8.75
2019-10-23,조커,8.71
2019-10-23,김광석,8.67
2019-10-23,아이다호,8.58
2019-10-23,기생충,8.48
2019-10-23,메기,8.42
2019-10-23,장사리 : 잊혀진 영웅들,8.39
2019-10-23,엑시트,8.30
2019-10-23,내안의 그놈,8.24
2019-10-23,죽거나 혹은 나쁘거나,8.08
2019-10-23,퍼펙트맨,8.01
2019-10-23,시인의 사랑,7.98
2019-10-23,가장 보통의 연애,7.92
2019-10-23,장기왕: 가락시장 레볼루션,7.83
2019-10-23,말레피센트 2,7.80
2019-10-23,김군,7.76
2019-10-23,콜 미 바이 유어 네임,7.71
2019-10-23,더 룸,7.68
2019-10-23,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-23,"힘을 내요, 미스터 리",7.57
2019-10-23,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-23,"안녕, 티라노: 영원히, 함께",7.46
2019-10-23,판소리 복서,7.36
2019-10-23,47미터 2,7.28
2019-10-23,애드 아스트라,7.25
2019-10-23,레플리카,6.79
2019-10-23,제미니 맨,6.78
2019-10-23,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.78
2019-10-23,펭귄 하이웨이,6.61
2019-10-23,미드소마,6.59
2019-10-23,나쁜 녀석들: 더 무비,6.49
2019-10-23,다이빙벨,6.37
2019-10-23,두번할까요,5.50
2019-10-23,82년생 김지영,5.38
2019-10-23,타짜: 원 아이드 잭,5.34
2019-10-23,나랏말싸미,3.37
2019-10-24,주전장,9.50
2019-10-24,터미네이터 2:오리지널,9.42
2019-10-24,아이언 자이언트,9.33
2019-10-24,폴란드로 간 아이들,9.32
2019-10-24,교회오빠,9.27
2019-10-24,우리들,9.25
2019-10-24,바람과 함께 사라지다,9.21
2019-10-24,스탠 바이 미,9.08
2019-10-24,벌새,8.91
2019-10-24,세상을 바꾼 변호인,8.88
2019-10-24,김복동,8.83
2019-10-24,우리집,8.78
2019-10-24,너의 이름은.,8.75
2019-10-24,조커,8.71
2019-10-24,김광석,8.67
2019-10-24,아이다호,8.58
2019-10-24,기생충,8.48
2019-10-24,메기,8.43
2019-10-24,장사리 : 잊혀진 영웅들,8.39
2019-10-24,엑시트,8.30
2019-10-24,죽거나 혹은 나쁘거나,8.08
2019-10-24,퍼펙트맨,8.00
2019-10-24,시인의 사랑,7.98
2019-10-24,가장 보통의 연애,7.93
2019-10-24,장기왕: 가락시장 레볼루션,7.83
2019-10-24,말레피센트 2,7.77
2019-10-24,김군,7.76
2019-10-24,콜 미 바이 유어 네임,7.70
2019-10-24,더 룸,7.70
2019-10-24,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-24,"힘을 내요, 미스터 리",7.57
2019-10-24,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-24,"안녕, 티라노: 영원히, 함께",7.46
2019-10-24,판소리 복서,7.35
2019-10-24,47미터 2,7.27
2019-10-24,애드 아스트라,7.24
2019-10-24,레플리카,6.79
2019-10-24,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.78
2019-10-24,제미니 맨,6.77
2019-10-24,펭귄 하이웨이,6.61
2019-10-24,미드소마,6.60
2019-10-24,나쁜 녀석들: 더 무비,6.48
2019-10-24,다이빙벨,6.38
2019-10-24,그것: 두 번째 이야기,6.22
2019-10-24,82년생 김지영,5.63
2019-10-24,두번할까요,5.48
2019-10-24,타짜: 원 아이드 잭,5.34
2019-10-24,나랏말싸미,3.37
2019-10-25,주전장,9.50
2019-10-25,터미네이터 2:오리지널,9.42
2019-10-25,알라딘,9.38
2019-10-25,아이언 자이언트,9.33
2019-10-25,폴란드로 간 아이들,9.32
2019-10-25,교회오빠,9.27
2019-10-25,바람과 함께 사라지다,9.21
2019-10-25,내 사랑,9.17
2019-10-25,스탠 바이 미,9.08
2019-10-25,벌새,8.92
2019-10-25,세상을 바꾼 변호인,8.89
2019-10-25,우리집,8.77
2019-10-25,너의 이름은.,8.75
2019-10-25,조커,8.70
2019-10-25,김광석,8.67
2019-10-25,아이다호,8.58
2019-10-25,기생충,8.48
2019-10-25,메기,8.42
2019-10-25,장사리 : 잊혀진 영웅들,8.39
2019-10-25,엑시트,8.30
2019-10-25,죽거나 혹은 나쁘거나,8.08
2019-10-25,퍼펙트맨,8.00
2019-10-25,시인의 사랑,7.98
2019-10-25,가장 보통의 연애,7.93
2019-10-25,장기왕: 가락시장 레볼루션,7.83
2019-10-25,김군,7.76
2019-10-25,말레피센트 2,7.75
2019-10-25,콜 미 바이 유어 네임,7.70
2019-10-25,더 룸,7.70
2019-10-25,원스 어폰 어 타임... 인 할리우드,7.64
2019-10-25,"힘을 내요, 미스터 리",7.57
2019-10-25,극장판 헬로카봇 : 달나라를 구해줘!,7.48
2019-10-25,"안녕, 티라노: 영원히, 함께",7.47
2019-10-25,판소리 복서,7.33
2019-10-25,47미터 2,7.26
2019-10-25,애드 아스트라,7.24
2019-10-25,레플리카,6.79
2019-10-25,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.78
2019-10-25,제미니 맨,6.78
2019-10-25,펭귄 하이웨이,6.62
2019-10-25,미드소마,6.60
2019-10-25,나쁜 녀석들: 더 무비,6.48
2019-10-25,다이빙벨,6.38
2019-10-25,그것: 두 번째 이야기,6.22
